Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,28/09/2008,West Ham,Everton,2,2,D,2,1,H,2005-06
E0,28/09/2008,Man City,Sunderland,2,1,H,2,1,H,2005-06
E0,04/10/2008,Tottenham,Blackburn,3,2,H,2,1,H,2005-06
E0,04/10/2008,Wigan,Man United,1,2,A,0,0,D,2005-06
E0,04/10/2008,Birmingham,West Brom,1,1,D,0,0,D,2005-06
E0,04/10/2008,Blackburn,Aston Villa,2,0,H,0,0,D,2005-06
E0,05/10/2008,Bolton,West Ham,4,1,H,3,0,H,2005-06
E0,05/10/2008,Chelsea,Tottenham,2,1,H,1,1,D,2005-06
E0,05/10/2008,Everton,Fulham,3,1,H,2,0,H,2005-06
E0,05/10/2008,Portsmouth,Man City,2,1,H,0,0,D,2005-06
E0,05/10/2008,Sunderland,Wigan,0,1,A,0,1,A,2005-06
E0,05/10/2008,Arsenal,Liverpool,2,1,H,1,0,H,2005-06
E0,18/10/2008,Charlton,Middlesbrough,2,1,H,0,0,D,2005-06
E0,18/10/2008,Man United,Newcastle,2,0,H,2,0,H,2005-06
E0,18/10/2008,Liverpool,Fulham,5,1,H,2,1,H,2005-06
E0,18/10/2008,Arsenal,Charlton,3,0,H,2,0,H,2005-06
E0,18/10/2008,Birmingham,Tottenham,0,2,A,0,0,D,2005-06
E0,18/10/2008,Blackburn,Middlesbrough,3,2,H,2,1,H,2005-06
E0,18/10/2008,Bolton,Sunderland,2,0,H,0,0,D,2005-06
E0,19/10/2008,Everton,Aston Villa,4,1,H,3,0,H,2005-06
E0,19/10/2008,Man City,Wigan,0,1,A,0,0,D,2005-06
E0,20/10/2008,West Brom,Man United,1,2,A,0,1,A,2005-06
E0,25/10/2008,West Ham,Portsmouth,2,4,A,0,3,A,2005-06
E0,25/10/2008,Fulham,Chelsea,1,0,H,1,0,H,2005-06
E0,25/10/2008,Newcastle,Liverpool,1,3,A,1,2,A,2005-06
E0,25/10/2008,Aston Villa,Fulham,0,0,D,0,0,D,2005-06
E0,26/10/2008,Chelsea,Man City,2,0,H,2,0,H,2005-06
E0,26/10/2008,Liverpool,Everton,3,1,H,1,0,H,2005-06
E0,26/10/2008,Sunderland,Blackburn,0,1,A,0,1,A,2005-06
E0,26/10/2008,Wigan,West Ham,1,2,A,1,0,H,2005-06
E0,26/10/2008,Charlton,Newcastle,3,1,H,2,1,H,2005-06
E0,26/10/2008,Man United,Birmingham,3,0,H,2,0,H,2005-06
E0,28/10/2008,Middlesbrough,Bolton,4,3,H,2,1,H,2005-06
E0,29/10/2008,Tottenham,West Brom,2,1,H,0,1,A,2005-06
E0,29/10/2008,Man United,West Ham,1,0,H,1,0,H,2005-06
E0,29/10/2008,Arsenal,Aston Villa,5,0,H,2,0,H,2005-06
E0,29/10/2008,Birmingham,Chelsea,0,0,D,0,0,D,2005-06
E0,29/10/2008,Bolton,Man United,1,2,A,1,1,D,2005-06
E0,29/10/2008,Everton,Sunderland,2,2,D,2,1,H,2005-06
E0,29/10/2008,Fulham,Portsmouth,1,3,A,1,2,A,2005-06
E0,29/10/2008,Newcastle,Tottenham,3,1,H,3,1,H,2005-06
E0,29/10/2008,West Brom,Liverpool,0,2,A,0,2,A,2005-06
E0,01/11/2008,Man City,Middlesbrough,0,1,A,0,1,A,2005-06
E0,01/11/2008,West Ham,Charlton,0,0,D,0,0,D,2005-06
E0,01/11/2008,Blackburn,Wigan,1,1,D,0,0,D,2005-06
E0,01/11/2008,Birmingham,Bolton,1,0,H,1,0,H,2005-06
E0,01/11/2008,Charlton,Everton,0,0,D,0,0,D,2005-06
E0,01/11/2008,Portsmouth,Blackburn,2,2,D,1,1,D,2005-06
E0,01/11/2008,Tottenham,Man City,2,1,H,1,0,H,2005-06
E0,01/11/2008,Wigan,Birmingham,1,1,D,0,0,D,2005-06
E0,02/11/2008,Aston Villa,West Brom,0,0,D,0,0,D,2005-06
E0,03/11/2008,Chelsea,West Ham,4,1,H,2,1,H,2005-06
E0,08/11/2008,Liverpool,Bolton,1,0,H,1,0,H,2005-06
E0,08/11/2008,Man United,Arsenal,2,0,H,0,0,D,2005-06
E0,08/11/2008,Middlesbrough,Newcastle,1,2,A,0,2,A,2005-06
E0,08/11/2008,Portsmouth,Arsenal,1,1,D,0,1,A,2005-06
E0,08/11/2008,Man United,Sunderland,0,0,D,0,0,D,2005-06
E0,08/11/2008,Arsenal,West Brom,3,1,H,1,0,H,2005-06
E0,09/11/2008,Bolton,Chelsea,0,2,A,0,1,A,2005-06
E0,09/11/2008,Everton,Tottenham,0,1,A,0,1,A,2005-06
E0,09/11/2008,Fulham,Charlton,2,1,H,2,1,H,2005-06
E0,09/11/2008,Newcastle,Wigan,3,1,H,2,1,H,2005-06
E0,15/11/2008,Portsmouth,Middlesbrough,1,0,H,0,0,D,2005-06
E0,15/11/2008,West Ham,Man City,1,0,H,1,0,H,2005-06
E0,15/11/2008,Aston Villa,Birmingham,3,1,H,1,1,D,2005-06
E0,15/11/2008,Blackburn,Liverpool,0,1,A,0,1,A,2005-06
E0,15/11/2008,Charlton,Portsmouth,2,1,H,0,1,A,2005-06
E0,15/11/2008,Chelsea,Everton,3,0,H,1,0,H,2005-06
E0,15/11/2008,Middlesbrough,West Ham,2,0,H,1,0,H,2005-06
E0,15/11/2008,Sunderland,Newcastle,1,4,A,1,0,H,2005-06
E0,16/11/2008,Tottenham,Man United,1,2,A,0,2,A,2005-06
E0,16/11/2008,West Brom,Bolton,0,0,D,0,0,D,2005-06
E0,22/11/2008,Wigan,Aston Villa,3,2,H,1,0,H,2005-06
E0,22/11/2008,Birmingham,Blackburn,2,1,H,0,0,D,2005-06
E0,22/11/2008,Arsenal,Tottenham,1,1,D,0,0,D,2005-06
E0,22/11/2008,Bolton,Charlton,4,1,H,3,0,H,2005-06
E0,22/11/2008,Everton,Birmingham,0,0,D,0,0,D,2005-06
E0,22/11/2008,Newcastle,West Brom,3,0,H,2,0,H,2005-06
E0,22/11/2008,Portsmouth,Sunderland,2,1,H,0,0,D,2005-06
E0,23/11/2008,Fulham,Wigan,1,0,H,1,0,H,2005-06
E0,23/11/2008,Aston Villa,Man City,0,1,A,0,0,D,2005-06
E0,24/11/2008,West Ham,Liverpool,1,2,A,0,1,A,2005-06
E0,29/11/2008,Birmingham,Newcastle,0,0,D,0,0,D,2005-06
E0,29/11/2008,Charlton,Blackburn,0,2,A,0,1,A,2005-06
E0,29/11/2008,Chelsea,Man United,3,0,H,1,0,H,2005-06
E0,29/11/2008,Liverpool,Aston Villa,3,1,H,1,0,H,2005-06
E0,29/11/2008,Man City,Fulham,1,2,A,0,0,D,2005-06
E0,30/11/2008,Middlesbrough,Everton,0,1,A,0,0,D,2005-06
E0,30/11/2008,Wigan,Portsmouth,1,2,A,1,0,H,2005-06
E0,30/11/2008,Tottenham,Bolton,1,0,H,0,0,D,2005-06
E0,30/11/2008,Man United,Middlesbrough,0,0,D,0,0,D,2005-06
E0,01/12/2008,Sunderland,Arsenal,0,3,A,0,3,A,2005-06
E0,06/12/2008,West Brom,West Ham,0,1,A,0,1,A,2005-06
E0,06/12/2008,Blackburn,Chelsea,1,0,H,1,0,H,2005-06
E0,06/12/2008,Bolton,Middlesbrough,1,1,D,0,0,D,2005-06
E0,06/12/2008,Man City,Arsenal,1,3,A,1,1,D,2005-06
E0,06/12/2008,Sunderland,Fulham,2,1,H,1,0,H,2005-06
E0,06/12/2008,Arsenal,Wigan,4,2,H,2,2,D,2005-06
E0,06/12/2008,Aston Villa,Sunderland,2,1,H,1,0,H,2005-06
E0,07/12/2008,Blackburn,Man City,2,0,H,1,0,H,2005-06
E0,07/12/2008,Bolton,Birmingham,1,0,H,0,0,D,2005-06
E0,08/12/2008,Everton,West Brom,2,2,D,0,1,A,2005-06
E0,13/12/2008,Fulham,Middlesbrough,1,0,H,0,0,D,2005-06
E0,13/12/2008,Man United,Charlton,4,0,H,3,0,H,2005-06
E0,13/12/2008,Newcastle,Chelsea,1,0,H,0,0,D,2005-06
E0,13/12/2008,Portsmouth,Liverpool,1,3,A,0,0,D,2005-06
E0,13/12/2008,West Ham,Tottenham,2,1,H,1,1,D,2005-06
E0,13/12/2008,Arsenal,Aston Villa,1,1,D,0,0,D,2006-07
E0,13/12/2008,Bolton,Tottenham,2,0,H,2,0,H,2006-07
E0,13/12/2008,Everton,Watford,2,1,H,1,0,H,2006-07
E0,14/12/2008,Newcastle,Wigan,2,1,H,1,0,H,2006-07
E0,14/12/2008,Portsmouth,Blackburn,3,0,H,1,0,H,2006-07
E0,20/12/2008,Reading,Middlesbrough,3,2,H,2,2,D,2006-07
E0,20/12/2008,Sheffield United,Liverpool,1,1,D,0,0,D,2006-07
E0,20/12/2008,West Ham,Charlton,3,1,H,0,1,A,2006-07
E0,20/12/2008,Chelsea,Man City,3,0,H,2,0,H,2006-07
E0,20/12/2008,Man United,Fulham,5,1,H,4,1,H,2006-07
E0,21/12/2008,Tottenham,Sheffield United,2,0,H,2,0,H,2006-07
E0,21/12/2008,Watford,West Ham,1,1,D,0,0,D,2006-07
E0,21/12/2008,Aston Villa,Reading,2,1,H,1,1,D,2006-07
E0,22/12/2008,Blackburn,Everton,1,1,D,0,0,D,2006-07
E0,26/12/2008,Charlton,Man United,0,3,A,0,0,D,2006-07
E0,26/12/2008,Fulham,Bolton,1,1,D,0,0,D,2006-07
E0,26/12/2008,Man City,Portsmouth,0,0,D,0,0,D,2006-07
E0,26/12/2008,Middlesbrough,Chelsea,2,1,H,0,1,A,2006-07
E0,26/12/2008,Charlton,Bolton,2,0,H,0,0,D,2006-07
E0,26/12/2008,Fulham,Sheffield United,1,0,H,1,0,H,2006-07
E0,26/12/2008,Liverpool,West Ham,2,1,H,2,1,H,2006-07
E0,26/12/2008,Man City,Arsenal,1,0,H,1,0,H,2006-07
E0,26/12/2008,Tottenham,Everton,0,2,A,0,0,D,2006-07
E0,26/12/2008,Watford,Man United,1,2,A,1,1,D,2006-07
E0,28/12/2008,Wigan,Reading,1,0,H,1,0,H,2006-07
E0,28/12/2008,Aston Villa,Newcastle,2,0,H,2,0,H,2006-07
E0,28/12/2008,Blackburn,Chelsea,0,2,A,0,0,D,2006-07
E0,28/12/2008,Middlesbrough,Portsmouth,0,4,A,0,1,A,2006-07
E0,28/12/2008,Arsenal,Middlesbrough,1,1,D,0,1,A,2006-07
E0,28/12/2008,Bolton,Watford,1,0,H,0,0,D,2006-07
E0,28/12/2008,Chelsea,Charlton,2,1,H,1,0,H,2006-07
E0,28/12/2008,Everton,Liverpool,3,0,H,2,0,H,2006-07
E0,29/12/2008,Man United,Tottenham,1,0,H,1,0,H,2006-07
E0,30/12/2008,Newcastle,Fulham,1,2,A,0,0,D,2006-07
E0,10/01/2009,Portsmouth,Wigan,1,0,H,0,0,D,2006-07
E0,10/01/2009,Sheffield United,Blackburn,0,0,D,0,0,D,2006-07
E0,10/01/2009,West Ham,Aston Villa,1,1,D,0,1,A,2006-07
E0,10/01/2009,Reading,Man City,1,0,H,1,0,H,2006-07
E0,10/01/2009,Bolton,Middlesbrough,0,0,D,0,0,D,2006-07
E0,10/01/2009,Charlton,Portsmouth,0,1,A,0,0,D,2006-07
E0,11/01/2009,Everton,Wigan,2,2,D,0,0,D,2006-07
E0,11/01/2009,Sheffield United,Reading,1,2,A,0,2,A,2006-07
E0,14/01/2009,Watford,Aston Villa,0,0,D,0,0,D,2006-07
E0,17/01/2009,Blackburn,Man City,4,2,H,2,2,D,2006-07
E0,17/01/2009,Chelsea,Liverpool,1,0,H,1,0,H,2006-07
E0,17/01/2009,Man United,Arsenal,0,1,A,0,0,D,2006-07
E0,17/01/2009,Tottenham,Fulham,0,0,D,0,0,D,2006-07
E0,17/01/2009,West Ham,Newcastle,0,2,A,0,0,D,2006-07
E0,17/01/2009,Liverpool,Newcastle,2,0,H,1,0,H,2006-07
E0,17/01/2009,Arsenal,Sheffield United,3,0,H,0,0,D,2006-07
E0,18/01/2009,Aston Villa,Charlton,2,0,H,1,0,H,2006-07
E0,18/01/2009,Fulham,Chelsea,0,2,A,0,0,D,2006-07
E0,19/01/2009,Liverpool,Tottenham,3,0,H,0,0,D,2006-07
E0,27/01/2009,Man City,West Ham,2,0,H,0,0,D,2006-07
E0,27/01/2009,Middlesbrough,Blackburn,0,1,A,0,1,A,2006-07
E0,27/01/2009,Reading,Man United,1,1,D,0,0,D,2006-07
E0,27/01/2009,Wigan,Watford,1,1,D,1,0,H,2006-07
E0,28/01/2009,Newcastle,Everton,1,1,D,1,1,D,2006-07
E0,28/01/2009,Portsmouth,Bolton,0,1,A,0,1,A,2006-07
E0,28/01/2009,Bolton,Liverpool,2,0,H,1,0,H,2006-07
E0,28/01/2009,Charlton,Arsenal,1,2,A,1,1,D,2006-07
E0,28/01/2009,Chelsea,Aston Villa,1,1,D,1,1,D,2006-07
E0,28/01/2009,Everton,Man City,1,1,D,1,0,H,2006-07
E0,31/01/2009,Sheffield United,Middlesbrough,2,1,H,1,0,H,2006-07
E0,31/01/2009,Blackburn,Wigan,2,1,H,1,1,D,2006-07
E0,31/01/2009,Man United,Newcastle,2,0,H,1,0,H,2006-07
E0,31/01/2009,Tottenham,Portsmouth,2,1,H,2,1,H,2006-07
E0,31/01/2009,West Ham,Reading,0,1,A,0,1,A,2006-07
E0,31/01/2009,Watford,Fulham,3,3,D,1,0,H,2006-07
E0,31/01/2009,Arsenal,Watford,3,0,H,2,0,H,2006-07
E0,31/01/2009,Aston Villa,Tottenham,1,1,D,0,0,D,2006-07
E0,01/02/2009,Liverpool,Blackburn,1,1,D,0,1,A,2006-07
E0,01/02/2009,Man City,Sheffield United,0,0,D,0,0,D,2006-07
E0,07/02/2009,Middlesbrough,Everton,2,1,H,1,0,H,2006-07
E0,07/02/2009,Portsmouth,West Ham,2,0,H,1,0,H,2006-07
E0,07/02/2009,Reading,Chelsea,0,1,A,0,1,A,2006-07
E0,07/02/2009,Wigan,Man United,1,3,A,1,0,H,2006-07
E0,07/02/2009,Newcastle,Bolton,1,2,A,1,0,H,2006-07
E0,07/02/2009,Fulham,Charlton,2,1,H,0,0,D,2006-07
E0,07/02/2009,Aston Villa,Fulham,1,1,D,1,1,D,2006-07
E0,07/02/2009,Charlton,Watford,0,0,D,0,0,D,2006-07
E0,08/02/2009,Chelsea,Portsmouth,2,1,H,0,0,D,2006-07
E0,08/02/2009,Everton,Sheffield United,2,0,H,2,0,H,2006-07
E0,14/02/2009,Wigan,Man City,4,0,H,2,0,H,2006-07
E0,18/02/2009,Blackburn,Bolton,0,1,A,0,0,D,2006-07
E0,21/02/2009,Man United,Liverpool,2,0,H,1,0,H,2006-07
E0,21/02/2009,Middlesbrough,Newcastle,1,0,H,0,0,D,2006-07
E0,21/02/2009,Reading,Arsenal,0,4,A,0,2,A,2006-07
E0,21/02/2009,Tottenham,West Ham,1,0,H,1,0,H,2006-07
E0,21/02/2009,Arsenal,Everton,1,1,D,0,1,A,2006-07
E0,21/02/2009,Bolton,Man United,0,4,A,0,2,A,2006-07
E0,22/02/2009,Fulham,Wigan,0,1,A,0,0,D,2006-07
E0,22/02/2009,Liverpool,Aston Villa,3,1,H,3,0,H,2006-07
E0,22/02/2009,Newcastle,Charlton,0,0,D,0,0,D,2006-07
E0,23/02/2009,Portsmouth,Reading,3,1,H,1,0,H,2006-07
E0,28/02/2009,Sheffield United,Chelsea,0,2,A,0,1,A,2006-07
E0,28/02/2009,Watford,Tottenham,0,0,D,0,0,D,2006-07
E0,28/02/2009,West Ham,Blackburn,2,1,H,1,0,H,2006-07
E0,28/02/2009,Man City,Middlesbrough,1,0,H,1,0,H,2006-07
E0,01/03/2009,Bolton,Wigan,0,1,A,0,0,D,2006-07
E0,01/03/2009,Charlton,Man City,1,0,H,1,0,H,2006-07
E0,01/03/2009,Fulham,Everton,1,0,H,0,0,D,2006-07
E0,01/03/2009,Liverpool,Reading,2,0,H,1,0,H,2006-07
E0,03/03/2009,Man United,Portsmouth,3,0,H,2,0,H,2006-07
E0,03/03/2009,Newcastle,Sheffield United,0,1,A,0,0,D,2006-07
E0,03/03/2009,Watford,Middlesbrough,2,0,H,1,0,H,2006-07
E0,04/03/2009,Aston Villa,Blackburn,2,0,H,1,0,H,2006-07
E0,04/03/2009,Tottenham,Chelsea,2,1,H,1,1,D,2006-07
